seqnames,start,end,width,strand,Conc,Conc_KS,Conc_control,Fold,p.value,FDR,GDB374_KS,GDB380_KS,GDB425_KS,GDB447_KS,GDB587_KS,GDB598_KS,GDB339_ctrl,GDB418_ctrl,GDB809_ctrl,GDB813_ctrl
chr8,118029777,118030177,401,*,6.45311795625222,6.83765486670213,5.5690540166553,0.705772887904412,0.000390936313126129,0.0204540902872458,68.01,146.08,136.79,182.75,78.43,74.21,33.53,43.5,38.81,74.06
chr1,93180359,93180759,401,*,9.5863993042342,9.78244888270354,9.23101999481356,0.462771074002126,0.000390944884497964,0.0204540902872458,877.06,842.94,820.73,907.14,801.21,1034.91,600.54,764.96,594.54,443.62
chr15,78065387,78065787,401,*,9.06155112135172,9.30445507263344,8.5974878996869,0.543895519085302,0.000391065970724923,0.0204540902872458,748.12,579.8,496.37,691.43,542.62,735.43,414.17,519.12,351.6,264.51
chr7,45402840,45403240,401,*,6.11118803761435,6.61748772607099,4.67442983384043,0.803974574434868,0.000391140098133004,0.0204540902872458,97.77,115.23,103.21,154.49,93.26,25.18,3.94,56.73,24.84,16.63
chr18,25351973,25352373,401,*,7.74402467902921,7.96527599565269,7.33164625269061,0.508075051957224,0.000391651229128919,0.0204665970418326,284.8,203.25,262.93,269.41,267.07,212.02,183.42,178.71,155.23,126.96
chr1,201625227,201625627,401,*,8.44057424616078,8.68624961326741,7.96970250218947,0.548304611911857,0.000391736354452498,0.0204665970418326,395.31,423.74,299.79,470.06,417.56,465.11,298.79,316.76,209.56,177.6
chr1,220278998,220279398,401,*,3.68180845791191,4.13344531279245,2.52535330169136,0.761457069554465,0.000391788284672517,0.0204665970418326,24.09,12.7,22.12,18.84,16.96,10.6,4.93,6.62,5.43,6.05
chr14,23124968,23125368,401,*,4.2832422479917,3.50270489928994,4.98525707371616,-0.735458232483347,0.000391897302735447,0.0204665970418326,14.17,12.7,17.2,5.65,6.36,11.93,40.43,34.04,31.82,20.4
chr19,49527669,49528069,401,*,8.72586996466139,8.93184886199056,8.34841973249881,0.480841862464442,0.000392315287020498,0.0204816574572634,583.76,460.03,413.64,516.21,445.12,511.49,316.54,396.19,344.61,246.37
chr10,127996628,127997028,401,*,4.31478355381004,4.80774815361244,2.95262278225153,0.795438163534307,0.000392457139298292,0.020482296624983,25.5,16.33,64.71,27.32,16.96,17.23,2.96,10.4,8.54,9.07
chr7,80722765,80723165,401,*,9.32110702666745,9.54325542262913,8.90663875946403,0.50890831866894,0.000393159180204573,0.0205083518161545,833.14,645.13,574.18,763.02,727.03,934.2,520.67,560.72,494.41,343.86
chr5,14041610,14042010,401,*,5.41314235599125,4.68693836953877,6.08512539228262,-0.724915422271736,0.00039321592600786,0.0205083518161545,12.75,27.22,28.67,37.68,29.67,18.55,109.46,65.24,62.09,34.76
chr2,173828469,173828869,401,*,3.27104705369846,3.88462046105713,0.984275339974317,0.788149812199281,0.000394041579046416,0.0205369973218391,0,19.05,18.02,34.85,12.72,3.98,2.96,1.89,1.55,1.51
chr20,21609221,21609621,401,*,3.62357295266262,2.44620375376664,4.50073955616877,-0.816605353346467,0.000394127903652558,0.0205369973218391,2.83,1.81,5.73,3.77,10.6,7.95,42.4,27.42,12.42,8.31
chr17,44086902,44087302,401,*,8.23389037507505,8.5625016862992,7.53558103041998,0.652058044615972,0.000394215404745271,0.0205369973218391,544.09,377.46,184.29,452.16,449.36,261.05,200.18,226.94,197.14,117.9
chr1,168224109,168224509,401,*,5.64445102353552,6.21740911370866,3.74821949834185,0.822214415503513,0.00039428498126608,0.0205369973218391,15.59,140.64,104.02,114.92,38.15,33.13,0,17.97,10.09,25.7
chr6,43789968,43790368,401,*,5.23015645790948,5.72832638404898,3.8394154396735,0.797008109926678,0.000394749044852618,0.0205515317746669,28.34,47.18,66.35,103.62,48.75,23.85,2.96,20.8,9.31,24.18
chr16,27203719,27204119,401,*,9.22317005224569,9.40613452889874,8.89614525736252,0.434959607843839,0.000394824119747952,0.0205515317746669,634.77,669.63,653.63,621.72,856.32,634.73,506.86,550.32,454.83,393.74
chr14,74333947,74334347,401,*,6.51271345162829,6.85441394894607,5.77364450657006,0.667137207533272,0.000395144071268474,0.0205569527563248,92.1,82.57,131.87,166.73,80.55,140.46,43.39,74.7,37.26,63.48
chr20,44471376,44471776,401,*,6.31768483340666,6.60353020479053,5.74274311147832,0.606817503401716,0.000395216391177439,0.0205569527563248,94.93,84.38,105.66,92.32,76.31,129.86,57.19,65.24,40.36,51.39
chr5,168472368,168472768,401,*,8.58760461113912,8.77695449745974,8.24684479824761,0.449001881905315,0.000395408565976834,0.0205569527563248,491.66,476.36,379.24,431.43,445.12,408.13,324.43,323.38,333.75,233.52
chr7,143936079,143936479,401,*,6.89021882713684,7.24323995419422,6.11463283303666,0.678835769586756,0.000395448591600556,0.0205569527563248,107.68,199.62,148.25,194.05,91.14,168.29,96.64,88.88,36.48,55.17
chr1,23484390,23484790,401,*,7.50740301963252,7.73787468161006,7.07333612431433,0.523257245167243,0.000396038731343827,0.0205766811712273,222.45,176.03,239.99,179.92,190.76,271.65,122.28,156.02,131.17,129.23
chr7,28749182,28749582,401,*,5.18192819114962,4.362337226709,5.90447828633675,-0.746020505200425,0.000396088515056372,0.0205766811712273,22.67,40.83,14.74,16.01,10.6,18.55,93.68,48.22,65.2,32.5
chr6,119541066,119541466,401,*,8.88516996305402,9.07031996411059,8.55346563928911,0.440639554687321,0.000396407727041918,0.0205842775894631,464.74,570.73,456.23,605.7,601.97,526.07,378.67,439.69,364.79,319.68
chr15,40787311,40787711,401,*,6.57895567633148,6.88831567709925,5.93794418606672,0.635613641839519,0.000396649467961308,0.0205842775894631,133.19,136.1,127.78,152.6,65.71,95.41,51.28,81.32,58.21,54.41
chr13,22929387,22929787,401,*,4.3593665846753,4.94498040669728,2.35349142291913,0.817603936919592,0.000396682152014471,0.0205842775894631,43.92,4.54,28.67,32.97,72.07,2.65,6.9,2.84,4.66,6.05
chr12,6336190,6336590,401,*,9.12493824645347,9.337772297037,8.73196037786573,0.493885605137522,0.000396755760183158,0.0205842775894631,463.33,706.83,709.33,678.24,621.05,703.63,402.34,489.8,487.43,321.19
chr3,123678142,123678542,401,*,7.90340369407412,8.1706381673628,7.3779738641235,0.579139442935158,0.000397271949711442,0.0206042938906626,331.55,311.22,203.13,325.93,241.64,315.38,190.32,135.22,219.65,120.16
chr9,136821397,136821797,401,*,5.10775290377075,5.52568673082656,4.0961090939447,0.72838779976709,0.000397526889244147,0.0206107519140885,75.1,34.48,39.32,29.2,36.03,62.28,8.88,15.13,21.73,22.67
chr11,108859543,108859943,401,*,4.68015034041305,5.19299842805848,3.20503092975766,0.805108886291094,0.000397821984069977,0.0206192869677148,83.6,18.15,26.21,32.97,46.63,11.93,7.89,15.13,10.09,3.78
chr2,176242301,176242701,401,*,6.69198681739116,7.09679020351924,5.73221237849043,0.721940397593605,0.000398131825684888,0.0206285805064946,143.11,173.31,69.62,146.95,139.89,148.41,77.9,84.16,26.39,24.18
chr9,115596234,115596634,401,*,8.42579623148302,8.77798411068642,7.65293967870837,0.674548125968257,0.000398331680380203,0.0206321710200471,420.82,490.88,502.1,475.71,472.67,271.65,63.11,233.55,221.21,287.18
chr6,121639037,121639437,401,*,4.38649664515802,4.94126129833121,2.63311885663978,0.820859801824204,0.000398719702320136,0.0206408429924676,48.17,2.72,28.67,41.45,48.75,14.58,2.96,6.62,4.66,10.58
chr14,22919184,22919584,401,*,9.13644865579772,9.339938106983,8.76457809887686,0.475680071281031,0.000398760329656863,0.0206408429924676,804.8,584.34,565.17,655.63,621.05,657.25,427.97,543.7,436.2,331.77
chr17,57455060,57455460,401,*,4.17369966046504,4.74395854224049,2.29969467641751,0.820144091631536,0.000399349331111289,0.0206517278999467,2.83,63.52,20.48,44.27,19.08,10.6,1.97,8.51,5.43,3.78
chr14,64387917,64388317,401,*,9.1973784670844,9.37860782709585,8.87405300959768,0.432972692326892,0.000399388617411376,0.0206517278999467,695.7,620.63,585.65,630.2,629.52,832.17,511.79,517.22,453.28,394.5
chr1,36224095,36224495,401,*,9.76752223839772,9.96913956901149,9.39982724703518,0.472432222079755,0.000399389213485815,0.0206517278999467,1071.18,984.49,860.04,979.68,964.42,1154.17,701.13,842.5,683.8,474.6
chr8,133161946,133162346,401,*,8.16012680959777,8.39039577697707,7.7265417249824,0.522918310172682,0.000399493341117484,0.0206517278999467,347.14,380.18,267.02,358.9,375.17,284.9,231.74,266.65,187.83,160.97
chr1,185369778,185370178,401,*,5.34025026164215,4.70610641486774,5.95709291364863,-0.702708758491058,0.000399870066764848,0.0206644429433995,22.67,30.85,19.66,23.55,36.03,23.85,97.63,50.12,66.75,34.01
chr10,72243902,72244302,401,*,8.14247351939162,8.41785587291442,7.59565451626641,0.591335249483087,0.000400076892905388,0.0206683724951721,213.95,296.71,427.56,387.16,252.23,474.39,183.42,219.37,166.87,204.05
chr12,103929961,103930361,401,*,9.58280506896623,9.81215064679583,9.1514120181402,0.520796554318002,0.000400635679424023,0.0206904761617836,991.83,751.29,742.91,841.2,907.19,1159.47,590.68,755.51,502.95,425.48
chr3,45992819,45993219,401,*,8.75866898685688,9.05884910992322,8.14394053119904,0.620291770714605,0.000400887712543948,0.0206921252243654,681.53,535.34,561.08,433.32,597.73,390.91,141.01,424.56,280.19,285.67
chr5,128920339,128920739,401,*,5.38156887727247,5.96112321022411,3.42935118331297,0.81738529278326,0.000400929484955526,0.0206921252243654,5.67,55.35,17.2,111.16,142.01,42.4,12.82,13.24,15.52,1.51
chr5,141509042,141509442,401,*,8.74367284971414,8.96501743199845,8.33107735262918,0.506488070526026,0.000403544731199933,0.0208202995155915,493.08,433.72,432.48,588.75,621.05,429.33,350.07,376.34,324.43,237.3
chr5,179698634,179699034,401,*,9.72466888301713,9.94171491841065,9.32202976962825,0.500278403465944,0.00040393340176819,0.0208291551533603,929.49,932.77,839.57,1104.96,941.11,1152.84,629.14,851.01,634.9,445.13
chr4,70688181,70688581,401,*,9.57702148442618,9.76832015852185,9.23203143512061,0.452296981862038,0.000403979982060795,0.0208291551533603,753.79,829.33,739.64,921.27,960.18,1028.28,637.03,720.52,558.83,488.96
chr7,69715183,69715583,401,*,5.53708043011959,6.03448267074117,4.1505967384829,0.793647455234633,0.000404309242344801,0.0208393326408974,119.02,85.29,50.78,60.29,38.15,39.75,2.96,33.09,8.54,26.45
chr16,89495196,89495596,401,*,6.81908322829611,7.15478886796504,6.09887120546977,0.660626007593233,0.000404896314431327,0.0208627875663179,160.11,160.6,95.01,191.23,110.22,137.81,102.56,75.65,56.66,39.3
chr10,38010789,38011189,401,*,8.86417208461607,9.09826209599746,8.42146561654692,0.52924611287901,0.000405358524304133,0.020878742949481,500.17,495.42,475.89,575.56,508.71,732.78,376.7,437.8,314.34,242.59
chr19,1095270,1095670,401,*,8.34328003853576,8.55106413080891,7.96176416966724,0.482528519927425,0.000405470205921351,0.020878742949481,395.31,323.02,347.29,350.42,409.08,425.36,262.31,310.15,231.3,193.47
chr17,58525205,58525605,401,*,7.69784006891846,7.96224079097435,7.17974755822064,0.5754439773979,0.000405983462605436,0.020898362403583,212.53,257.69,296.51,306.15,256.47,166.96,107.49,178.71,162.99,130.74
chr22,30183860,30184260,401,*,5.39386842733545,5.87857188480221,4.07573208427708,0.783618813806144,0.000406304425209388,0.0209080737936388,140.27,33.57,52.42,73.48,36.03,17.23,10.85,19.86,17.85,18.89
chr1,155308545,155308945,401,*,9.35876964642256,9.58286443205596,8.93975213444129,0.511793926901242,0.000407071698740166,0.0209379590324057,799.13,641.5,609.4,855.33,763.06,932.87,499.96,608.94,510.71,344.62
chr7,33062936,33063336,401,*,8.99029407975406,9.2125599206453,8.57555189166444,0.508306490632866,0.00040715016741388,0.0209379590324057,538.42,593.41,502.92,621.72,722.79,580.4,384.59,502.1,372.56,266.78
chr6,33454295,33454695,401,*,9.06981909622005,9.31666509116177,8.59605784805312,0.548530442813722,0.000408271261549007,0.0209887819563602,733.95,509.94,472.61,682.01,612.57,814.94,428.96,495.48,342.29,281.14
chr10,38402704,38403104,401,*,7.54923507688503,7.78685937265414,7.09801838168565,0.53294366780966,0.000409599976474721,0.0210502419129355,249.37,194.18,199.86,246.8,258.59,176.24,166.65,135.22,105.56,140.57
chr14,69069038,69069438,401,*,7.30001824380438,7.57658693464069,6.75004816021965,0.592158527588479,0.000409771206955958,0.0210521955807728,168.61,236.82,154.81,249.63,205.6,129.86,110.44,132.38,97.8,89.93
chr18,45935603,45936003,401,*,6.74451644470678,7.12290655530865,5.88245070359089,0.695012699772628,0.00041016289618406,0.0210654704734687,187.03,112.51,62.25,123.4,201.36,149.74,49.31,76.59,76.06,34.01
chr12,90987094,90987494,401,*,5.88254308587623,6.27825725903562,4.95734777028826,0.711643185754297,0.000410524920629124,0.0210665779033105,94.93,54.44,70.44,82.9,42.39,120.58,14.79,48.22,30.27,30.99
chr21,46028505,46028905,401,*,6.67217857964077,7.00413390768861,5.96359991171006,0.655989299086057,0.000410569871422542,0.0210665779033105,178.53,127.03,102.39,190.28,91.14,80.83,67.06,74.7,49.67,58.19
chr6,38702982,38703382,401,*,8.86906331382379,9.08107259667774,8.47796642099553,0.490150678521202,0.000410584378648469,0.0210665779033105,559.67,515.38,433.3,584.04,623.17,534.02,393.46,421.72,359.36,251.66
chr14,39174901,39175301,401,*,9.53330817619449,9.73940117757388,9.15560144970266,0.479815771980214,0.000410766802591462,0.0210690615832661,940.82,727.7,715.06,896.78,911.43,936.85,600.54,729.98,516.92,433.79
chr2,74594074,74594474,401,*,3.9262282997417,3.19335835754798,4.60199128075638,-0.733065933944635,0.000411013530057955,0.0210690615832661,4.25,10.89,9.01,8.48,16.96,5.3,24.65,18.91,25.61,27.96
chr2,214809882,214810282,401,*,8.70988894915243,8.94314499316795,8.26918027233048,0.527266324315453,0.000411032752189187,0.0210690615832661,582.35,432.81,515.21,373.03,443,606.9,316.54,385.79,303.48,228.23
chr6,3697579,3697979,401,*,8.06022775616235,8.29449347132251,7.61709988446117,0.530402350788732,0.000412568912268717,0.021125687599758,371.23,350.24,283.4,325.93,262.83,290.2,216.95,215.59,223.53,129.23
chr22,44360675,44361075,401,*,8.54762971059795,8.77509981173614,8.12067432680554,0.517238913861666,0.000412594147487043,0.021125687599758,556.84,338.45,456.23,399.41,400.61,477.04,252.45,345.13,300.37,215.39
chr7,13991258,13991658,401,*,8.73523924899164,8.94041869863128,8.35958424815767,0.477114453957018,0.000412732622769267,0.021125687599758,527.09,442.79,458.69,488.9,574.41,455.84,309.64,408.48,352.38,243.35
chr3,124283305,124283705,401,*,6.47773336524624,6.84148457411245,5.66638497697268,0.683681808061887,0.000412857005546544,0.021125687599758,172.86,87.11,90.92,85.72,101.74,149.74,84.81,34.99,37.26,46.1
chr3,194348351,194348751,401,*,5.01310134300762,5.52641502502323,3.53520845712988,0.799236775915788,0.000412920501299812,0.021125687599758,34.01,24.5,20.48,79.13,103.86,14.58,6.9,14.18,13.19,12.09
chr21,35292235,35292635,401,*,4.78227007064992,5.28757378640647,3.35124305398056,0.793475566449918,0.000413029271028339,0.021125687599758,51.01,23.59,20.48,53.69,76.31,9.28,9.86,5.67,13.19,12.09
chr7,40199111,40199511,401,*,7.27285531168814,7.69111511612187,6.25989363396098,0.730514220885892,0.000413073224134835,0.021125687599758,96.35,334.82,335.83,237.38,69.95,165.64,85.79,52.01,65.2,103.54
chrX,105645650,105646050,401,*,3.63318195275626,4.29318123681102,0.688402496079914,0.689431162149692,0.000413450420200379,0.021138137610704,0,15.43,1.64,51.81,16.96,31.8,0,1.89,0.78,3.78
chr8,41490248,41490648,401,*,8.67306967142625,8.88727701041025,8.27695201873714,0.495522254785956,0.000413623358521331,0.021140140029264,541.26,406.5,465.24,452.16,436.64,539.32,367.82,365.93,281.75,225.21
chr2,45404860,45405260,401,*,6.01237754173562,6.41754738900894,5.05118676658142,0.719495350832917,0.000414359436045483,0.0211709136882327,46.76,76.22,131.05,110.21,110.22,38.43,29.58,47.28,22.51,33.25
chr3,162538892,162539292,401,*,3.50253234861202,4.05991539732057,1.72955313008112,0.815088205148309,0.000414932904144767,0.0211783714209564,1.42,15.43,18.84,25.43,8.48,30.48,1.97,2.84,5.43,3.02
chr18,79326448,79326848,401,*,4.08629344800645,4.54897103474191,2.87824680304249,0.763685994967977,0.000415091687692226,0.0211783714209564,42.51,17.24,12.29,29.2,23.32,15.9,6.9,9.46,7.76,5.29
chr20,60254833,60255233,401,*,5.21111039631856,4.4588189209629,5.89773209719197,-0.732183208865827,0.000415113222360399,0.0211783714209564,11.34,26.31,18.84,21.67,33.91,19.88,90.72,61.46,62.87,23.43
chr15,29043935,29044335,401,*,4.28120792679843,4.80000215120554,2.77019210457076,0.802283074112915,0.000415130346073712,0.0211783714209564,18.42,31.76,41.77,21.67,19.08,34.45,4.93,1.89,2.33,18.14
chr7,99121546,99121946,401,*,7.48559619614039,7.76805599533034,6.91983682287151,0.597801532771875,0.000415292365797001,0.0211783714209564,264.96,201.43,172.83,238.33,218.32,212.02,138.06,119.14,159.11,68.02
chr2,109330004,109330404,401,*,6.21951601146892,6.62083117988209,5.27313621489969,0.716147765793007,0.000415465845654432,0.0211783714209564,147.36,44.46,156.45,113.98,59.35,68.91,31.56,48.22,31.82,43.08
chr12,53006031,53006431,401,*,9.31755754249508,9.5307314954058,8.9238034608495,0.492490132768468,0.00041556396472157,0.0211783714209564,752.37,688.69,615.95,708.38,792.73,879.87,532.5,620.29,434.65,355.2
chr2,48409473,48409873,401,*,4.50614654408601,5.10111603586114,2.41281573029527,0.801950355130366,0.000415577511857709,0.0211783714209564,1.42,41.74,9.83,46.16,23.32,83.48,5.92,3.78,10.09,1.51
chr2,162379052,162379452,401,*,4.22890108787668,4.77121816926376,2.56477586395369,0.813115366515169,0.000415980038724514,0.0211883367894936,15.59,26.31,31.13,55.58,23.32,11.93,0.99,14.18,6.99,1.51
chr4,122732364,122732764,401,*,9.43547001175386,9.64089844261817,9.05925624742448,0.478665801368868,0.000416041213798549,0.0211883367894936,930.9,722.26,691.31,824.25,811.81,809.64,531.52,693.1,520.8,388.45
chr8,143262354,143262754,401,*,3.87970581673989,2.62467398363009,4.78391899318056,-0.807474464346523,0.000416289715158664,0.021194162363479,0,9.07,10.65,3.77,4.24,9.28,43.39,37.82,10.09,18.89
chr13,113064422,113064822,401,*,6.90618285298963,7.3398322591018,5.82923698964192,0.741325532404518,0.000417301358818591,0.0212388248101323,87.85,199.62,86,235.5,233.16,129.86,92.69,35.93,78.39,20.4
chr15,29124625,29125025,401,*,4.74541069902414,5.25600117247873,3.28365190636508,0.798238736444788,0.000417610997471556,0.0212477409985278,5.67,33.57,23.75,43.33,59.35,63.61,17.75,6.62,8.54,6.05
chr1,205284687,205285087,401,*,8.97344800776752,9.21927972859491,8.50219080034633,0.546614670026537,0.00041778953330228,0.0212499831790449,627.69,458.22,525.04,576.5,534.14,854.69,362.89,469.95,347.72,269.8
chr16,12801517,12801917,401,*,8.36514595222428,8.65671098109547,7.774507629,0.609522823749704,0.000418014440828174,0.0212513838379554,517.17,342.07,285.04,641.5,345.5,290.2,199.2,264.76,229.74,182.13
chr6,160431234,160431634,401,*,7.87731834519746,8.28254325852597,6.91591459383001,0.71838920961133,0.000418086023325824,0.0212513838379554,69.43,460.03,305.52,437.09,264.95,331.28,77.9,175.88,124.19,105.05
chr5,171387535,171387935,401,*,8.83694070223672,9.06297368784539,8.41337265546094,0.513143088423437,0.000419145461183204,0.0212983846868948,544.09,443.7,492.27,436.14,684.63,608.22,397.4,384.85,329.09,252.42
chr20,20487843,20488243,401,*,4.45291793773555,4.93997506225169,3.12240042506549,0.782503877757506,0.000419397941011136,0.021304363875259,32.59,33.57,19.66,46.16,40.27,11.93,3.94,17.02,10.09,3.78
chr15,100971502,100971902,401,*,2.84241381507688,1.54075934017719,3.76195139290349,-0.807072387957385,0.000419596223416851,0.0213075870124641,0,2.72,2.46,5.65,0,6.63,15.78,17.02,11.64,9.82
chrX,115408998,115409398,401,*,5.82184901047939,6.29611619464216,4.55713345071648,0.773617549068303,0.000419775362527456,0.0213098362722699,60.93,106.16,158.9,61.23,33.91,50.35,5.92,34.04,20.96,33.25
chr20,7693788,7694188,401,*,5.34967787126075,5.89821938997201,3.64170801376261,0.81201369380572,0.000420215877043932,0.0213240463198348,8.5,92.55,38.5,65.94,127.18,25.18,2.96,20.8,17.85,8.31
chr15,62606374,62606774,401,*,9.14238959633686,9.35141130444041,8.75807679948385,0.485687159531108,0.000420373526243542,0.0213240463198348,685.78,656.02,536.5,689.54,646.48,704.96,471.36,565.45,363.24,331.77
chr14,58298171,58298571,401,*,9.6876251538639,9.89395514091988,9.30938549700384,0.48103798370945,0.000420516454021045,0.0213240463198348,909.65,985.39,801.07,1025.84,845.72,1140.92,676.48,799,595.31,467.05
chr3,48556812,48557212,401,*,9.27853822697824,9.49955611617099,8.86670288566605,0.506202990683303,0.000420668502287462,0.0213240463198348,847.31,609.75,704.42,609.47,690.99,881.2,509.82,573.96,450.95,332.53
chr9,33076534,33076934,401,*,8.75519292943452,8.97473170603388,8.34679206539269,0.502296468145726,0.000420729960737101,0.0213240463198348,561.09,415.57,395.62,524.69,553.22,568.47,318.52,384.85,357.81,241.08
chr14,104749632,104750032,401,*,4.46926468406637,3.62591694884285,5.20390006213219,-0.758870372002099,0.000420884752778866,0.0213250523778124,9.92,7.26,15.56,8.48,27.55,5.3,56.21,35.93,33.37,21.92
chr7,96304093,96304493,401,*,7.12097013714308,7.49392976965219,6.27798759414678,0.691922053762867,0.000421147176474124,0.0213315094376225,102.02,290.36,199.86,250.57,110.22,128.54,61.14,82.26,114.1,52.9
chr1,26233917,26234317,401,*,9.22282241291546,9.42857028175903,8.84589130766906,0.479080262407015,0.000421933252362527,0.0213644773483186,678.69,621.54,655.27,667.88,743.98,767.24,482.21,585.31,454.83,318.17
chr1,28296772,28297172,401,*,4.75336984767041,5.13015055481409,3.89699357587847,0.694322741129014,0.000422387737351317,0.0213765423340513,21.25,35.39,39.32,48.98,36.03,29.15,12.82,12.29,17.85,16.63
chr2,202152359,202152759,401,*,6.6363165761951,7.00326113357982,5.81409909064095,0.687077619009188,0.000422442063324552,0.0213765423340513,69.43,208.69,156.45,82.9,93.26,159.01,76.92,46.33,48.9,52.9
chr16,89490560,89490960,401,*,9.83071986884751,10.0902848146213,9.32503004029445,0.566400432016937,0.000422729010485812,0.0213842151908077,1218.53,848.38,747.83,1125.69,1136.11,1464.24,656.75,880.32,569.7,458.73
chr11,114079389,114079789,401,*,4.34376009946724,4.91080428918864,2.49573441660939,0.811068032036649,0.000423450133873802,0.0214052565672116,1.42,15.43,43.41,64.06,19.08,37.1,6.9,1.89,6.21,7.56
chrX,40938466,40938866,401,*,6.60711426741528,7.01158010289834,5.64864288159957,0.716294793177788,0.000423517761082395,0.0214052565672116,168.61,99.81,66.35,211.01,125.06,103.36,51.28,44.44,82.27,22.67
chr14,92708814,92709214,401,*,7.75032619136656,8.06549850227578,7.09233387319046,0.637095855242716,0.000423652945998074,0.0214052565672116,289.05,218.67,305.52,364.55,195,234.54,104.53,228.83,119.53,92.96
chr6,106451651,106452051,401,*,4.68004475173976,5.17915381347952,3.28407536140068,0.78983886503339,0.000423813879025642,0.0214052565672116,25.5,86.2,10.65,28.26,40.27,26.5,7.89,14.18,10.09,6.8
chr14,53668845,53669245,401,*,4.51650980464012,5.06676883501535,2.79616943390864,0.81143867859873,0.00042382221082449,0.0214052565672116,11.34,29.04,76.18,52.75,21.2,10.6,1.97,15.13,3.88,6.8
chr2,100902868,100903268,401,*,9.02090147574384,9.25288244309463,8.58323971549047,0.52263684977202,0.000424448997553619,0.0214300637483693,585.18,577.99,421.83,622.66,828.77,624.12,427.97,408.48,408.26,289.45
chr6,151446098,151446498,401,*,8.31311809298839,8.5299337947765,7.91100971472104,0.499769052913006,0.000424632899437187,0.0214325013513121,426.49,335.72,366.13,329.7,315.82,443.91,268.22,263.81,256.13,174.58
chr13,99556294,99556694,401,*,4.40488868574119,4.90817575925018,2.98538491093632,0.792223459621257,0.000425232845081195,0.0214559296746572,4.25,29.04,19.66,52.75,25.44,49.03,6.9,9.46,7.76,7.56
chr4,156941966,156942366,401,*,5.53076345250222,5.99281935250216,4.3256820554448,0.760809128002601,0.000425665991248893,0.0214709295445432,87.85,15.43,88.46,49.93,105.98,34.45,20.71,22.69,20.18,16.63
chr1,201955234,201955634,401,*,9.34372306238189,9.58587724222097,8.88149405270007,0.540171890111498,0.00042585190323416,0.0214728725739211,891.23,617.91,568.45,757.37,771.54,1004.43,507.85,598.54,437.75,342.35
chr2,237012574,237012974,401,*,3.74152504536994,4.38688460106305,1.0407126117968,0.71890374572164,0.000425976267436405,0.0214728725739211,0,42.65,17.2,48.98,2.12,14.58,0,2.84,3.88,1.51
chr2,241965892,241966292,401,*,8.81054244152658,9.1417752278667,8.10419088590784,0.652154543048253,0.00042679696596497,0.0215073824389063,828.89,577.99,388.25,654.69,339.14,600.27,211.03,404.7,336.08,148.88
chr6,55758549,55758949,401,*,6.81701405899366,7.20440821426538,5.9225768382243,0.702263907049395,0.000427880087320197,0.0215511434299116,83.6,168.77,113.03,206.3,199.24,113.96,56.21,95.5,65.97,24.94
chr2,43637017,43637417,401,*,7.83777128660159,8.07314484102782,7.39198237722546,0.530059130627441,0.000427938113933738,0.0215511434299116,313.13,228.65,261.29,272.24,286.15,254.42,204.13,192.9,162.22,112.61
chr17,74768118,74768518,401,*,6.76660893850192,6.30986861515677,7.25928659331484,-0.628648373772174,0.000428339698096002,0.0215644953264764,97.77,49,72.9,100.79,72.07,83.48,178.49,173.04,164.55,96.73
chr5,26833488,26833888,401,*,3.15580583280117,3.77085273980689,0.852428657548012,0.779369255212344,0.000429637658767934,0.0216229518639349,1.42,22.68,3.28,21.67,16.96,15.9,0,1.89,1.55,3.78
chr15,39079443,39079843,401,*,7.01717021508806,7.34870993014012,6.30987316000286,0.653228803018923,0.000429909317256552,0.0216297355349794,162.94,134.29,281.77,148.84,101.74,148.41,56.21,82.26,105.56,73.31
chr5,58582806,58583206,401,*,7.93548216245651,8.20007297758997,7.41689906711946,0.57201180767354,0.000430229742155293,0.0216374449542,388.23,187.82,269.48,256.22,322.18,340.55,187.36,198.57,166.87,130.74
chr7,44082485,44082885,401,*,9.3398914548774,9.56218557423758,8.9250833008318,0.50821234163443,0.000430336386475126,0.0216374449542,886.98,637.87,684.76,712.15,693.11,920.95,520.67,625.97,447.07,350.66
chr6,37137493,37137893,401,*,8.76361354651013,9.04933611177903,8.18900630073345,0.600858913213607,0.000430682560343064,0.0216459637480945,626.27,580.71,275.21,660.34,608.33,428.01,290.9,386.74,257.68,232.01
chr9,81411988,81412388,401,*,5.38288644179315,3.93825004842408,6.34556345298352,-0.807927308830622,0.000430779758324362,0.0216459637480945,51.01,3.63,3.28,9.42,12.72,11.93,71.99,129.54,107.89,15.87
chr1,229629320,229629720,401,*,4.04956725280959,4.64339489815674,1.96722979816167,0.795757451636304,0.000431808201662764,0.0216870997941239,4.25,43.55,5.73,65.94,10.6,19.88,0.99,4.73,3.88,6.05
chr17,40209403,40209803,401,*,7.86946638351059,8.21019066300708,7.13349036402407,0.66087874551108,0.000431872879701502,0.0216870997941239,382.56,117.96,379.24,292.96,222.56,381.63,142,179.66,101.68,138.3
chr20,32316686,32317086,401,*,2.9669188899136,1.64982824780905,3.89138731577637,-0.808535608438796,0.00043212993575172,0.0216882770546183,4.25,0,4.1,0.94,4.24,5.3,21.69,16.07,16.3,5.29
chr4,35021237,35021637,401,*,4.46321968393271,3.2720061553471,5.34535285580519,-0.802200783101388,0.000432211385015885,0.0216882770546183,7.08,2.72,11.47,7.54,10.6,18.55,11.83,17.02,57.44,76.33
