seqnames,start,end,width,strand,Conc,Conc_KS,Conc_control,Fold,p.value,FDR,GDB374_KS,GDB380_KS,GDB425_KS,GDB447_KS,GDB587_KS,GDB598_KS,GDB339_ctrl,GDB418_ctrl,GDB809_ctrl,GDB813_ctrl
chr15,73741482,73741882,401,*,5.04238238144203,4.28776719870465,5.73028810792041,-0.765502433545955,0.000243205076254812,0.0165589021070209,26.38,17.62,26.37,8.39,12.47,25.97,77.3,52.71,37.29,45.05
chr22,36612458,36612858,401,*,4.80564308649405,5.20761891616907,3.85673837856735,0.739171641658023,0.000243537652244476,0.016574404870323,41.65,25.97,30.48,41.02,54.03,28.57,12.88,13.18,20.63,11.26
chr11,130588464,130588864,401,*,5.39993620920491,5.9154310095986,3.908967218413,0.888356156808953,0.0002440734660776,0.0166037200591093,26.38,54.72,18.13,137.99,66.49,58.43,9.91,18.83,24.59,6.76
chr17,75289304,75289704,401,*,9.55902756095773,9.78504451108512,9.13549724659337,0.515620864003007,0.000244716880124004,0.0166288924200666,952.35,747.53,659.13,1034.92,951.7,947.88,602.53,689.05,547.38,410.72
chr13,44815655,44816055,401,*,7.95413924873521,8.19695944535548,7.49028108430712,0.541153376733363,0.000244754900493218,0.0166288924200666,345.68,225.37,294.14,222.83,322.08,350.59,152.61,208.03,176.11,182.46
chr21,34702324,34702724,401,*,8.87229585259605,9.12461633374868,8.38491288492092,0.559410740334945,0.000244759180455837,0.0166288924200666,591.4,654.78,439.14,501.61,446.76,715.46,292.34,449.95,339.53,255.29
chr6,227285,227685,401,*,4.85013536506124,5.29466172894502,3.72575532621556,0.799494389348289,0.000244955914410047,0.0166351066791538,30.54,53.79,26.37,41.96,47.79,35.06,7.93,27.3,7.93,9.76
chr8,121172401,121172801,401,*,5.75191103682187,6.17918555531053,4.70189782074469,0.776859320564698,0.000245074560464907,0.0166360148802184,136.05,37.1,76.62,96.97,47.79,40.25,25.77,29.18,20.63,28.53
chr16,1782658,1783058,401,*,9.89994846824143,10.1634058099451,9.38428717636411,0.575380268834223,0.000245275566648773,0.0166408770059855,1202.23,927.45,835.44,1087.13,1302.87,1525.7,688.74,927.21,602.11,455.02
chr6,1285956,1286356,401,*,8.33109416751079,8.60739771256677,7.78182917124559,0.593828762006742,0.000245356793884288,0.0166408770059855,435.91,411.79,400.42,326.33,438.45,327.21,148.65,327.58,240.37,163.69
chr9,136372579,136372979,401,*,7.20839038554573,7.52740611363302,6.53902047097134,0.650738291837982,0.000245827232819898,0.01666563103735,224.9,90.89,214.22,237.75,149.61,189.58,108.02,96.02,79.33,88.6
chr20,60447714,60448114,401,*,4.08606034412642,2.74322364376328,5.01860001767748,-0.920776480883714,0.000246208489127774,0.0166827568064819,0,4.64,10.71,0.93,8.31,15.58,38.65,45.18,28.56,17.27
chr5,149002072,149002472,401,*,9.14611234011618,9.37417020079898,8.71776831490573,0.518875814369863,0.000246290984063092,0.0166827568064819,817.68,647.36,491.05,620.95,667.02,737.53,436.04,515.85,423.62,308.6
chr4,75800966,75801366,401,*,3.549479245176,2.4906356210413,4.38133623489574,-0.880520890312928,0.000246590688192186,0.0166944506190799,5.55,6.49,3.3,2.8,10.39,5.19,36.67,13.18,23.01,10.51
chr15,90560236,90560636,401,*,8.85773704793059,9.0837772811516,8.43415194664393,0.516091711300292,0.000246731157452731,0.0166944506190799,712.18,553.69,414.43,598.58,502.86,473.94,358.74,414.18,326.05,284.57
chr4,123621339,123621739,401,*,4.61931274780793,5.08354277353337,3.40382912494119,0.823469312040656,0.000246780549308797,0.0166944506190799,31.93,28.75,46.14,52.21,35.33,9.09,6.94,12.24,11.9,11.26
chr8,130533358,130533758,401,*,7.24983774531227,7.63457480263593,6.36505025995395,0.726115862180793,0.000247545383849057,0.0167382485625188,111.06,314.41,178.79,313.27,105.98,168.8,61.44,87.54,65.84,114.88
chr14,74493449,74493849,401,*,9.25254728642365,9.49196800982922,8.79697759559586,0.537774729719904,0.000247684132486238,0.0167382485625188,862.11,648.29,566.03,641.46,758.45,844.01,475.68,583.62,403,316.86
chr3,100045645,100046045,401,*,7.06795187854723,7.41859458936882,6.30013900283658,0.685246718954811,0.000247745737386612,0.0167382485625188,238.78,147.46,201.03,183.68,182.86,72.71,57.48,70.6,87.26,99.86
chr7,112206337,112206737,401,*,9.54115889673681,9.74584879746012,9.16660162967708,0.478032410513178,0.000248295646072121,0.0167682326314039,760.77,893.14,756.35,904.39,874.82,962.17,574.78,730.47,576.73,416.72
chr6,43984746,43985146,401,*,5.45844656967558,6.05440450684438,3.35552407665743,0.925319875339722,0.000248532432763558,0.016774775594915,1.39,105.73,56.03,167.82,45.71,22.07,9.91,7.53,18.25,5.26
chr5,108639416,108639816,401,*,5.50722983459731,6.01672696694066,4.05188981756075,0.878666681290868,0.000248604832329024,0.016774775594915,147.16,56.57,42.02,78.32,33.25,31.16,3.96,30.12,13.49,18.77
chr10,16817334,16817734,401,*,9.98224801681944,10.2168268252917,9.53836879726709,0.529661552228763,0.000249212254262551,0.0167926863833952,1210.56,1026.69,963.15,1117.9,1385.99,1436.11,801.72,967.68,698.9,506.07
chr5,137492286,137492686,401,*,5.17973034099255,5.7103983781319,3.59377086004628,0.902430744991155,0.000249234841589764,0.0167926863833952,9.72,100.16,52.73,82.98,47.79,20.78,5.95,21.65,7.93,12.76
chr5,74251085,74251485,401,*,8.93479201870715,9.21735710262657,8.36874829447499,0.603161093542633,0.00024928555846868,0.0167926863833952,533.09,634.38,411.95,729.11,480.01,782.98,318.11,465.96,318.91,219.25
chr2,163800847,163801247,401,*,6.76116721878804,7.17280254208458,5.77469625544656,0.754154047122099,0.000249295329026788,0.0167926863833952,147.16,63.07,143.36,134.26,145.46,232.43,19.82,63.07,73.78,62.32
chr3,115961381,115961781,401,*,4.05935134009016,3.26024200924155,4.77123754514512,-0.796427414857224,0.000249626648328209,0.0168078397878186,4.16,6.49,11.53,9.32,20.78,5.19,33.69,25.42,24.59,25.53
chr2,74566730,74567130,401,*,8.16982475096998,8.39458328797216,7.74925117705401,0.512312280453568,0.000250008233491634,0.0168100552158018,381.77,328.32,242.23,339.38,357.41,370.06,226.94,254.16,203.08,176.45
chr16,88025112,88025512,401,*,7.47059912088177,7.7950542285272,6.7849195106855,0.656070675459584,0.000250149954099824,0.0168100552158018,276.26,191.98,154.07,298.36,222.34,189.58,121.89,138.38,123.75,57.06
chr16,2155328,2155728,401,*,9.90366178919319,10.1464718902476,9.43982833905109,0.543043748943242,0.0002501763041592,0.0168100552158018,1211.95,899.63,911.24,1099.25,1280.01,1398.45,699.64,946.98,642.57,488.8
chr9,134592318,134592718,401,*,9.0080546436538,9.26661017691147,8.50493512645773,0.568494570187338,0.000250184722900467,0.0168100552158018,606.67,760.51,513.3,587.39,590.14,637.55,320.09,560.09,309.39,263.55
chr1,218377271,218377671,401,*,8.28799737477286,8.50474801079139,7.8860388704685,0.498955789108609,0.000250191420935314,0.0168100552158018,381.77,395.09,336.98,400.92,401.04,263.59,204.15,283.34,237.99,220.75
chr14,75751331,75751731,401,*,5.98458366710262,6.43303271278202,4.84261640671517,0.804846286797574,0.000250535737008868,0.0168260354645293,54.14,129.84,84.04,95.1,22.86,132.44,37.66,38.59,18.25,20.27
chr2,29228295,29228695,401,*,6.42965716198855,6.90915960133394,5.13843914047106,0.837282358258571,0.000251355956856893,0.0168739503611644,72.19,140.05,73.33,52.21,263.9,119.46,19.82,19.77,69.02,32.29
chr8,129088067,129088467,401,*,6.55915847321747,7.0171961216607,5.37306688795638,0.812322976849442,0.000251770439214965,0.0168887203627314,116.61,182.71,246.35,67.13,116.36,48.04,19.82,32.95,49.18,63.82
chr12,55817659,55818059,401,*,9.62846364128197,9.85079233390949,9.21357483137722,0.508904603304295,0.000251789715585816,0.0168887203627314,1112,805.95,724.22,911.85,885.21,1101.1,641.18,689.05,619.57,424.98
chr13,31039270,31039670,401,*,4.76717331731153,5.22710278748955,3.57217890813173,0.809390387811217,0.000252213135548231,0.0169099413957785,62.47,27.82,30.48,33.56,56.1,14.28,8.92,12.24,16.66,9.76
chr11,62754074,62754474,401,*,9.57429739764038,9.80222968646073,9.14625020849933,0.518164894555404,0.000252320106634557,0.0169099413957785,1017.59,685.39,764.59,845.65,962.09,1081.63,588.65,708.82,555.31,413.72
chr13,110109895,110110295,401,*,8.4858197383451,8.75176226106454,7.96374152149524,0.579003485076162,0.000252711087168661,0.0169276408801399,420.64,447.03,291.66,510,378.19,538.87,254.69,270.16,307.8,165.94
chr4,1209697,1210097,401,*,6.89781539897798,7.2888780898429,5.98991863676114,0.729674213096283,0.000252798443801922,0.0169276408801399,247.11,109.44,63.44,212.58,153.77,151.92,59.46,48.01,90.44,56.31
chr16,28950629,28951029,401,*,9.66320881741432,9.88031373707497,9.26043397784028,0.499970681859946,0.000253008968017939,0.0169322060982434,1010.65,791.12,814.85,983.64,876.89,1177.71,619.37,758.71,629.09,446.01
chr21,29073569,29073969,401,*,9.25389027483481,9.4535906527516,8.89045276987714,0.468504825964415,0.000253080914800231,0.0169322060982434,655.26,692.81,636.88,719.78,702.35,799.86,466.76,596.8,486.29,348.39
chr13,112711704,112712104,401,*,8.86525724108414,9.07119795901602,8.48789281762376,0.480161718334626,0.000253499636988725,0.0169530430106027,563.63,489.69,483.63,532.38,484.16,673.91,407.3,359.59,395.86,273.31
chr20,47792037,47792437,401,*,7.99068508702296,8.20140130239706,7.60253009490469,0.486062512178838,0.000254449177718791,0.0170057551715025,269.32,306.06,306.49,280.64,369.87,233.72,179.37,214.62,205.46,177.95
chr6,33249183,33249583,401,*,9.7752902534924,9.97836267858717,9.40435134510507,0.474673378719514,0.000254604704370323,0.0170057551715025,1070.35,919.1,862.63,1123.49,984.95,1092.02,746.22,814.25,668.75,481.3
chr16,80937951,80938351,401,*,8.79970419691819,9.0183579352546,8.39335279670167,0.502804619467729,0.000254610681244937,0.0170057551715025,412.31,564.82,470.45,570.6,525.72,567.43,264.6,444.31,324.46,311.6
chr15,45442728,45443128,401,*,6.56789541410204,6.87093390661208,5.94505219873619,0.62340743711341,0.000254896382625663,0.017017644931799,134.66,87.18,104.64,118.41,170.39,87,55.5,61.19,67.43,62.32
chr5,157384924,157385324,401,*,9.61952556567378,9.82965733346772,9.23269744035391,0.486792163377492,0.000255019680207852,0.0170186866654926,1003.71,779.99,802.49,852.18,999.49,1021.9,626.31,772.83,555.31,452.01
chr21,35564033,35564433,401,*,8.79751839868645,9.0695048505846,8.25966732308918,0.586554903012452,0.000255295191777064,0.0170245098672093,478.95,680.75,336.16,610.7,679.49,437.59,266.58,389.71,318.11,251.53
chr7,117760339,117760739,401,*,3.30126072972178,1.80912982279336,4.27708851272263,-0.92325007364698,0.000255322401000368,0.0170245098672093,4.16,7.42,0.82,1.86,4.16,2.6,21.8,38.59,11.9,5.26
chr9,33719031,33719431,401,*,5.21090091693177,4.48733848377,5.88137846058622,-0.760145035720139,0.00025579237749387,0.0170486536611562,11.11,22.26,20.6,19.58,41.56,19.48,76.31,61.19,69.02,29.28
chr2,69271748,69272148,401,*,7.9081303472189,8.285092061851,7.05111562323972,0.714817799529439,0.000256283451901477,0.0170741826884851,140.21,478.56,352.63,306.75,197.4,396.03,70.36,183.56,116.61,159.93
chr1,109197321,109197721,401,*,9.46361771577984,9.72066882924058,8.96431716623056,0.565077326190215,0.000256616537646037,0.0170891690733788,892.65,860.67,577.56,949.14,947.54,834.92,551.99,666.46,465.67,313.86
chr10,107553524,107553924,401,*,3.74933604834079,2.69159491645849,4.58074682495676,-0.845731842662634,0.00025707164819572,0.0171122655522633,6.94,7.42,11.53,5.59,2.08,5.19,41.62,14.12,17.45,22.53
chr8,88715609,88716009,401,*,6.3317829401188,6.69384724344142,5.5261337043822,0.698568838203909,0.000257287774523229,0.0171194410241503,93.01,155.81,71.68,130.53,103.9,66.22,35.68,67.78,38.08,42.8
chr10,108782475,108782875,401,*,4.17634327317894,3.10986108850644,5.01127871598748,-0.860312366623622,0.000257581427131447,0.0171310951338296,5.55,5.56,15.65,3.73,8.31,12.98,58.47,25.42,29.35,15.77
chr8,17922540,17922940,401,*,9.07798735520162,9.2921765868861,8.68191116564486,0.495551278651609,0.000257679734813533,0.0171310951338296,580.29,683.53,535.54,688.08,606.76,667.41,447.93,520.55,379.2,295.08
chr4,6727188,6727588,401,*,4.7197909631744,3.71214395147308,5.53041080847244,-0.840865625020549,0.000257840281083859,0.0171345601089656,2.78,18.55,15.65,19.58,10.39,11.69,36.67,18.83,74.57,54.81
chr1,150163127,150163527,401,*,9.41439425297286,9.66028315500002,8.94299603889041,0.547154949601077,0.000258160498213606,0.0171486285042874,782.98,712.28,770.36,750.55,872.74,966.06,326.04,675.87,568.79,397.95
chrX,39726259,39726659,401,*,6.70997195755963,7.07541153286411,5.89289013250829,0.701124223509712,0.000258371686556403,0.0171554457492165,169.37,156.74,106.28,159.43,122.6,94.79,27.75,96.96,62.67,50.31
chr9,2621244,2621644,401,*,7.77571150591242,8.05732592547432,7.21223253738029,0.597205856543148,0.000258485239403394,0.0171557771576815,254.05,232.79,187.03,240.55,365.72,318.13,132.79,148.73,196.74,114.88
chr8,40539668,40540068,401,*,5.17224209890758,5.71422333147854,3.51043982659525,0.904660369645672,0.00025874005840562,0.0171608147510148,12.49,116.86,11.53,76.45,45.71,51.94,6.94,8.47,16.66,13.52
chr13,113821119,113821519,401,*,9.27127016857998,9.50537254333015,8.82853405421439,0.529073566395748,0.000258778327585417,0.0171608147510148,716.34,811.52,602.28,749.62,735.59,745.32,464.78,610.92,452.97,289.83
chrX,46294167,46294567,401,*,7.08293152203592,7.42842119748644,6.33177417284747,0.678623406512043,0.000259531454970206,0.0172035389119261,269.32,148.39,157.37,163.16,143.38,151.92,61.44,126.14,46.01,88.6
chr5,125343065,125343465,401,*,6.18457794777754,6.73937015169006,4.43099547729308,0.913060499869536,0.000259791866585949,0.0172082530659241,16.66,222.59,223.28,87.64,31.17,59.73,6.94,18.83,36.49,24.03
chr9,118529216,118529616,401,*,4.48451908134694,3.07600278654769,5.43681660448216,-0.912423718296507,0.00025982035977988,0.0172082530659241,4.16,8.35,27.19,4.66,6.23,0,53.51,35.77,53.94,30.03
chr1,180631731,180632131,401,*,8.72503280185558,8.94201226607256,8.32254711066341,0.500087299027126,0.00026061816049171,0.0172538611923687,509.49,427.55,475.4,486.69,405.2,646.64,307.21,379.36,337.95,256.04
chrX,39661109,39661509,401,*,5.05409698220788,5.51441581607849,3.85726195336578,0.815156461870467,0.000260839283771173,0.0172565577051207,24.99,63.99,65.09,59.67,22.86,37.66,8.92,17.89,7.14,24.03
chr8,41691008,41691408,401,*,3.09353283467467,1.95731511514224,3.9555468387428,-0.874251030218378,0.000260980690823259,0.0172565577051207,4.16,3.71,4.94,3.73,4.16,2.6,27.75,10.35,12.69,11.26
chr14,23548652,23549052,401,*,5.7137513610624,6.21475734106862,4.30715279099646,0.862205902077789,0.000260986489199626,0.0172565577051207,133.27,33.39,43.67,129.6,70.65,35.06,6.94,37.65,15.07,19.52
chr16,18790221,18790621,401,*,8.50274075367226,8.68354413563664,8.1803213711115,0.42980035097934,0.000261176148874048,0.0172618755559465,410.92,396.95,364.17,427.95,448.84,418.11,275.5,336.05,307.01,241.77
chr1,23562293,23562693,401,*,8.68995126740941,8.90474789852362,8.29248328458677,0.496158157459021,0.000261332815554621,0.0172650092710977,491.44,419.21,423.49,551.03,452.99,537.57,343.88,359.59,328.43,222.25
chr5,71528230,71528630,401,*,3.66300596163513,2.42689488264222,4.56080929237062,-0.895950010570584,0.00026236985889652,0.0173199192634388,5.55,4.64,4.12,6.53,6.23,5.19,49.55,19.77,19.83,5.26
chrX,154040382,154040782,401,*,7.85884706684015,8.16018708079462,7.24083318036349,0.627571469786309,0.000262383164481436,0.0173199192634388,309.58,249.48,224.93,404.64,205.72,322.02,210.09,171.32,109.48,114.13
chr9,134502779,134503179,401,*,8.75539053829091,9.00223404838377,8.28163543218796,0.54966610852727,0.000262886790916876,0.0173459180772493,491.44,480.42,432.55,597.64,459.23,615.48,296.31,419.83,322.87,205.73
chr14,55721333,55721733,401,*,6.88066222379973,7.21030940662106,6.17918211317248,0.662179222087297,0.00026351185956503,0.0173740027532516,133.27,190.13,99.69,213.51,103.9,148.03,86.22,80.95,47.6,75.09
chr5,36611519,36611919,401,*,5.00490885256499,5.62327621895486,2.66333202329872,0.89204060750166,0.000263532314523655,0.0173740027532516,177.7,47.3,14.01,46.62,6.23,3.9,6.94,8.47,3.17,6.76
chr19,33282227,33282627,401,*,5.85150595995739,6.33690712370583,4.52971259054533,0.843440789086605,0.000263875158268448,0.0173893509219543,22.21,100.16,60.15,178.08,68.57,55.83,10.9,36.71,23.01,21.77
chr11,27297641,27298041,401,*,4.22594679091259,4.72405100181409,2.83557078822558,0.855961435657494,0.000264015059265002,0.0173913179597873,31.93,42.66,21.42,29.84,14.55,18.18,3.96,5.65,3.17,15.77
chrX,150095014,150095414,401,*,6.46159658354452,6.87528003602931,5.46700009793438,0.755112512023814,0.000264414925458033,0.0174104007667842,99.95,100.16,163.96,112.82,56.1,171.4,15.86,66.83,49.18,45.05
chr4,119748747,119749147,401,*,3.91885206564765,2.62146510082674,4.83701411405132,-0.90844712114093,0.000265011093579388,0.0174362644411309,2.78,1.85,6.59,4.66,14.55,6.49,53.51,24.47,5.55,30.78
chr2,234679934,234680334,401,*,8.84293699569634,9.07620596478862,8.40219738640524,0.527774061291293,0.000265028394889491,0.0174362644411309,403.98,531.43,535.54,592.98,521.56,653.13,312.16,459.37,318.91,262.8
chr1,222617588,222617988,401,*,8.43040789809063,8.69232202750281,7.91871144790062,0.571108926780553,0.000266001932675207,0.0174930309682887,416.48,359.85,290.84,405.58,409.36,599.89,237.84,299.34,247.51,183.21
chr12,113149498,113149898,401,*,7.29505378740002,7.59685028645992,6.6757441106901,0.623794846476842,0.000266445955699037,0.0175045203971337,283.2,173.43,144.18,195.8,228.57,136.34,79.28,127.08,109.48,93.11
chr20,47546151,47546551,401,*,6.91443784060054,7.31085989115114,5.98658676456041,0.735637709876667,0.00026650100232346,0.0175045203971337,118,218.88,99.69,286.23,135.07,94.79,67.39,94.13,51.56,40.55
chr10,96509048,96509448,401,*,7.86148682760887,8.19485095563272,7.14855263972292,0.66207683708007,0.000266582424494943,0.0175045203971337,342.9,198.47,191.15,236.82,434.29,354.48,141.71,175.09,167.39,83.34
chr5,150299039,150299439,401,*,9.13409362313362,9.4060378604881,8.59635354567205,0.58658797690653,0.000266723390110762,0.0175045203971337,590.01,744.74,457.27,959.4,629.62,689.49,391.44,513.02,383.16,260.55
chr3,156535245,156535645,401,*,8.28831169905454,8.60331812149327,7.63080776409012,0.642109916680959,0.00026673048520704,0.0175045203971337,505.33,382.11,214.22,518.39,403.12,310.33,250.72,201.44,219.74,120.89
chr7,143318668,143319068,401,*,5.55890644877923,6.09094948347584,3.96397022121236,0.892000008764577,0.000266888954460302,0.0175052510468247,9.72,51.01,65.91,151.97,29.09,101.28,6.94,16,22.21,17.27
chr17,79739189,79739589,401,*,5.03828458660161,5.5885783742145,3.31769262310994,0.905579715593108,0.000266963164900191,0.0175052510468247,159.65,31.53,27.19,29.84,14.55,25.97,6.94,16,7.93,9.01
chr16,75517194,75517594,401,*,9.05279422991028,9.27967953322808,8.62721860435827,0.516473870708506,0.000267353503225224,0.0175235750342911,710.79,557.4,533.07,608.83,546.5,772.59,422.17,493.26,383.16,283.07
chr12,56360169,56360569,401,*,9.86714123690759,10.0908319173079,9.44906991541826,0.510433355210374,0.00026772054123269,0.0175403572512104,1211.95,923.74,890.65,1170.11,1136.64,1210.18,746.22,903.67,662.4,483.55
chr5,133113420,133113820,401,*,4.33896635773069,4.91386194312499,2.42654065562255,0.913465418108351,0.000268267808278935,0.0175689288050988,93.01,19.48,9.06,19.58,33.25,6.49,5.95,4.71,6.35,4.51
chr3,55191900,55192300,401,*,9.18080117901428,9.43011484988461,8.70092212415157,0.552661902760782,0.000268473079189679,0.0175750885493731,823.24,677.97,549.55,819.55,675.33,593.4,387.48,605.27,360.95,310.85
chr9,87157438,87157838,401,*,4.94006503182912,4.12344974923132,5.66108006463553,-0.777764777926802,0.000268714956288951,0.0175779955950458,24.99,11.13,26.37,11.19,6.23,24.67,53.51,54.6,64.26,30.03
chr15,75531160,75531560,401,*,4.88502728723378,4.07799075718903,5.6010681757629,-0.765296063639425,0.000268745590430531,0.0175779955950458,11.11,25.97,20.6,27.04,6.23,10.39,64.41,40.48,40.46,48.81
chr9,115548825,115549225,401,*,5.98091424504681,6.404863441157,4.94470655388467,0.765137821399019,0.000268929527668943,0.0175779955950458,88.85,122.42,97.22,64.33,81.04,54.54,8.92,52.71,27.77,33.79
chrX,68828721,68829121,401,*,8.24149587989243,8.4744082521805,7.80160933816178,0.527445554486579,0.000268999124669885,0.0175779955950458,341.51,376.55,322.15,405.58,353.25,335.01,223.97,294.64,222.92,150.92
chr7,127651816,127652216,401,*,9.43420324080897,9.6440575823246,9.04800433940575,0.485340543085126,0.000269073653684258,0.0175779955950458,896.82,701.15,626.17,824.21,881.05,871.27,570.81,605.27,554.52,386.69
chr16,74695843,74696243,401,*,7.18128367221099,7.43672250751053,6.68606029715286,0.56359704153489,0.000269268230519779,0.0175806527686475,187.41,159.52,160.66,218.17,137.14,176.59,88.2,115.78,124.55,83.34
chr11,73779358,73779758,401,*,9.41680863986013,9.60460591281618,9.07940615983583,0.44562120665342,0.000269336828618318,0.0175806527686475,763.54,757.73,685.49,884.81,725.2,854.39,552.98,653.28,538.65,418.97
chr17,1716286,1716686,401,*,10.1742716801754,10.4075613566046,9.73348251184444,0.526476580686149,0.000270386930509749,0.0176419099317071,1411.86,1243.71,1118.05,1365.91,1464.95,1545.18,907.75,1155.01,796.47,545.87
chr19,47113051,47113451,401,*,9.63334484235447,9.84004325507209,9.25427610945181,0.480643188755082,0.000270531873112791,0.0176440820653191,1005.1,915.39,776.95,889.47,833.26,1079.03,649.1,724.82,637.81,430.99
chr17,21043245,21043645,401,*,9.24797889428382,9.47386879667549,8.82474748086326,0.514325440731941,0.000271495083161905,0.0176962223186971,752.44,655.71,597.33,732.84,671.18,856.99,432.08,623.16,423.62,334.88
chr6,138722871,138723271,401,*,6.92472209904761,7.32003633990287,6.00102448570681,0.731574208559548,0.000271584334907862,0.0176962223186971,236,169.72,70.86,192.07,70.65,219.44,53.51,59.3,83.3,60.07
chr22,27919235,27919635,401,*,8.69469711473429,8.93482922665747,8.23739849014505,0.537180029831282,0.000271794269090276,0.0176962223186971,574.74,509.17,419.37,482.96,594.29,355.78,365.68,343.58,268.13,229.76
chr16,74985010,74985410,401,*,8.96239508427472,9.20531322400872,8.49829712083733,0.541456308166973,0.000271876722680349,0.0176962223186971,692.74,447.03,472.1,575.27,617.15,737.53,375.59,446.19,364.12,260.55
chr6,112251418,112251818,401,*,6.83758877625929,7.27121683083901,5.76073416395705,0.776785966304028,0.000271891233134612,0.0176962223186971,83.3,204.04,196.09,288.1,105.98,49.34,40.63,52.71,63.46,60.07
chr1,155609931,155610331,401,*,8.95906793909883,9.20934335899048,8.47679464811017,0.55270849302061,0.000272081361335993,0.0177013064508869,567.8,492.48,444.09,606.97,721.05,719.35,353.79,464.07,360.16,247.03
chr16,53703808,53704208,401,*,9.59400588047992,9.81406838418197,9.18439026721004,0.503943782056395,0.000272217507427588,0.0177013376577423,927.36,778.13,761.29,959.4,951.7,1023.2,602.53,769.06,543.41,412.22
chr7,66996540,66996940,401,*,9.42500492884466,9.65710973884574,8.987047634786,0.52416358966537,0.00027255713882963,0.0177013376577423,949.57,675.18,641,883.88,851.96,842.71,540.09,608.1,547.38,334.13
chr4,182245796,182246196,401,*,6.53745462458173,6.97294380665058,5.45261916842081,0.777102933818698,0.000272564780716379,0.0177013376577423,127.72,210.53,88.16,81.12,85.2,161.01,12.88,48.01,72.98,41.3
chr7,137970579,137970979,401,*,7.3900562178264,7.64773959572661,6.88915238221057,0.567635254256796,0.00027261106240897,0.0177013376577423,201.3,189.2,210.1,221.9,139.22,241.52,106.04,138.38,139.62,90.1
chr9,114643869,114644269,401,*,3.85430737012003,4.35463996622145,2.45149260887481,0.856333586790759,0.00027264191066738,0.0177013376577423,18.05,34.32,24.72,13.99,18.7,12.98,0.99,9.41,3.97,7.51
chr5,151739992,151740392,401,*,9.11874849447309,9.33529275661915,8.71726520872537,0.497632390903786,0.000272790688544781,0.0177037235849506,623.33,631.59,612.16,550.09,606.76,851.8,351.8,523.38,456.94,351.4
chr11,128039614,128040014,401,*,8.44204058512586,8.65384694447928,8.0514059418869,0.490805255576838,0.000273176287444455,0.0177214705879607,422.03,414.57,329.56,470.84,361.56,418.11,269.55,313.46,277.65,200.48
chr20,380805,381205,401,*,7.43441713339692,7.75351964233745,6.76478893283959,0.648294796897406,0.000273291656970523,0.017721679921107,148.54,288.44,191.15,330.06,128.83,207.76,107.03,106.37,127.72,93.86
chr14,86787891,86788291,401,*,4.8182893353445,5.30602469374916,3.48418047245593,0.84109594706683,0.000273555062550741,0.0177242999662863,12.49,53.79,55.2,38.23,27.01,50.64,2.97,12.24,19.04,10.51
chr9,125243227,125243627,401,*,8.24554819187794,8.51362524380768,7.71792669729086,0.580476050580216,0.000273645942692554,0.0177242999662863,385.94,354.29,253.76,384.13,340.78,473.94,252.7,265.45,175.32,148.67
chr14,89025741,89026141,401,*,8.57709230504737,8.87503073553616,7.96868495585279,0.619757000154246,0.000273668539231899,0.0177242999662863,294.31,590.79,459.74,487.62,700.27,284.37,267.57,283.34,235.61,215.49
chr5,131983184,131983584,401,*,4.29663639154759,4.78523185326211,2.95795781771884,0.842663844323986,0.000274079969049413,0.0177436744567557,16.66,32.46,46.14,33.56,14.55,22.07,3.96,6.59,4.76,15.77
chr5,17224926,17225326,401,*,6.2812643708704,6.72301043097368,5.16919266060412,0.785688591126566,0.000274389941753709,0.0177564675329464,68.02,138.19,39.55,220.04,91.43,76.61,32.7,40.48,45.22,25.53
chr10,78768283,78768683,401,*,5.03226288452819,5.52837800012909,3.65288403815644,0.849297020284921,0.000274592208610964,0.0177622830709674,55.53,32.46,77.45,13.05,37.4,61.03,12.88,4.71,22.21,10.51
chr5,17192234,17192634,401,*,5.7194811226552,6.17122298648928,4.56254569184145,0.795239319822537,0.000274735386248807,0.0177642731661728,95.79,41.74,101.34,99.76,56.1,37.66,12.88,16,19.83,45.8
chr3,120094857,120095257,401,*,10.2803881348356,10.4991006378891,9.87390078358654,0.501837596826998,0.00027500786218373,0.0177712371500758,1392.42,1506.18,1263.88,1540.26,1379.76,1601.02,906.76,1308.45,888.49,649.49
chr10,62993118,62993518,401,*,4.55237827557895,5.02457440540031,3.29798799959999,0.822416535511631,0.000275136329762024,0.0177712371500758,34.71,25.97,44.49,52.21,24.94,12.98,3.96,13.18,7.93,14.27
chr11,1772504,1772904,401,*,7.42946444217279,7.7153894131279,6.85430586529292,0.60278922724081,0.000275180457300197,0.0177712371500758,326.24,187.35,159.84,190.2,218.18,179.19,105.05,134.61,129.31,93.86
chr22,36388035,36388435,401,*,10.1274750373651,10.360870706132,9.68643215889607,0.526299216934855,0.000275988701066699,0.017816152962487,1457.67,1087.9,1073.55,1382.69,1334.04,1554.27,823.52,1149.36,729.04,593.92
chr9,134555224,134555624,401,*,7.34390343002794,7.62155664165466,6.79104439588502,0.594789977492365,0.000276390888828298,0.0178348302898155,241.56,254.12,197.74,198.59,135.07,154.52,86.22,116.72,135.65,104.37
chr14,66507834,66508234,401,*,9.56172273835249,9.78399146662712,9.14697381498237,0.507584552723,0.000276770673139537,0.0178383752623806,757.99,857.89,724.22,925.83,901.83,1121.88,548.02,728.59,573.55,417.47
